citation_key_lr,citation_key_cp,GS,WoS,coder,set,NOT,SYN_TB,CRI_ADDR,RG_SYN,RG_CLOSE,RA_CLOSE,TB_TB,TB_TT,TB_RG,TT_TT,TT_RG
Chan2000,Tambe2014,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Chan2000,Thatcher2001,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Chan2000,Torkzadeh2011,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Chan2000,Uwizeyemungu2009,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Chan2000,Zhu2002,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Chan2000,Zhu2004,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Allen2005,TRUE,TRUE,coderA-coderB,reliability,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Atasoy2016,TRUE,TRUE,coderA-coderB,reliability,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Baars2009,TRUE,TRUE,coderA-coderB,reliability,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Brown2016,TRUE,TRUE,coderA-coderB,reliability,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Burton-Jones2007,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Chang2012c,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Chang2012d,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Cheng2012,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Dedrick2013,TRUE,TRUE,coderB,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Dewan2011,TRUE,TRUE,coderA-coderB,reliability,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Fairbank2006,TRUE,TRUE,coderB,individual,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Fink2010,TRUE,TRUE,coderA-coderB,reliability,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Gholami2016,TRUE,TRUE,coderA-coderB,reliability,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Goh2013a,TRUE,TRUE,coderB,individual,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dedrick2003,Habjan2014,TRUE,TRUE,coderA-coderB,reliability,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Hadaya2012,TRUE,TRUE,coderA-coderB,reliability,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Han2011,TRUE,TRUE,coderB,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Han2011a,TRUE,FALSE,coderA-coderB,reliability,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Kwon2006,TRUE,TRUE,coderA-coderB,reliability,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Melville2004,TRUE,TRUE,coderA-coderB,reliability,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Mithas2007,TRUE,TRUE,coderA-coderB,reliability,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Mithas2011,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Mithas2012,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Mithas2016a,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Montoya2010,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Porra2005,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Sabherwal2015,TRUE,TRUE,coderA-coderB,reliability,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Saunders2016b,TRUE,TRUE,coderA-coderB,reliability,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Schryen2013,TRUE,TRUE,coderA-coderB,reliability,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Sherer2014,TRUE,TRUE,coderA-coderB,reliability,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Sircar2009,TRUE,TRUE,coderA-coderB,reliability,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Tallon2011,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Tambe2012,TRUE,TRUE,coderB,individual,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Tambe2014,TRUE,TRUE,coderB,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dedrick2003,Tanriverdi2004,TRUE,FALSE,coderA-coderB,reliability,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Tanriverdi2005,TRUE,TRUE,coderA-coderB,reliability,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Thatcher2004,TRUE,TRUE,coderA-coderB,reliability,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Thatcher2004a,TRUE,TRUE,coderB,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Zhu2004a,TRUE,TRUE,coderB,individual,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Zhu2005a,TRUE,TRUE,coderA-coderB,reliability,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dedrick2003,Zmud2010,TRUE,TRUE,coderA-coderB,reliability,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dehning2002,Chae2014b,TRUE,FALSE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dehning2002,Chen2014a,TRUE,FALSE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dehning2002,Gregor2006,TRUE,FALSE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dehning2002,Kohli2012,TRUE,FALSE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dehning2002,Melville2004,TRUE,FALSE,coderB,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Dehning2002,Ranganathan2006,TRUE,FALSE,coderB,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dehning2002,Schryen2013,TRUE,FALSE,coderB,individual,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Dehning2002,Tallon2007,TRUE,FALSE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dehning2002,Tallon2007a,TRUE,FALSE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dehning2002,Tallon2007b,TRUE,FALSE,coderB,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dehning2002,Tallon2010,TRUE,FALSE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dehning2002,Tallon2011a,TRUE,FALSE,coderB,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dehning2002,Turel2014,TRUE,FALSE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Akkeren2007,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Aladwani2002,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Alavi2001,TRUE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
DeLone1992,Ali-Hassan2015,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Allen2013,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,AlNatour2009a,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Alter2008,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Alter2013,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Arbore2014,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Armstrong1999,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Arnott2014,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Au2008,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Ayyagari2011,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Ballou1995,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Bandara2005,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Barki2007,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Bartis2008,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Barua2004,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Baskerville2002,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Baskerville2009,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Beath2013,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Beck2014,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Belanger2001,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Benbasat2007,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Benlian2013,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Bernroider2013a,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Bernroider2013b,TRUE,FALSE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Bharadwaj2009,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Boerjesson2006,TRUE,FALSE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Bose2011,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Bradley2006a,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Bradley2012a,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Briggs2008,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Brown2002,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Brown2014,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Brown2016,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Brown23,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Burton2015,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Burton-Jones2006b,TRUE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
DeLone1992,Burton-Jones2007,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Burton-Jones2012,TRUE,FALSE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Butler2006,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Byrd2000,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Caldeira2002,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Caldeira2003,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Cavaye1995,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Cavaye1996,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Cecez-Kecmanovic2014,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Cenfetelli2004,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Cenfetelli2008,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Cenfetelli2011,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Chan1997,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Chan2010,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Chang2003,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Chang2014,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Chatterjee2002,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Chau2007,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Chen2011b,TRUE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Chen2014b,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Chi2010,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Chiu2007,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Clark2007,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Cooper2008,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Cordoba2012,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Croteau2001,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Dang2012,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Daniel2005,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Davis2009a,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,DeLone2003,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Deng2010,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Deodhar2012,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Dibbern2012,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Doherty2012,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Doll1994,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Doll1995,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Doll2004,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Dong2009a,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,DosSantos1993,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,DosSantos2012,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Elbanna2013,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Elie-Dit-Cosaque2011,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Elie-Dit-Cosaque2011a,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Espinosa2015,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Essex1998,TRUE,FALSE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Ezingeard1998,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Fairbank2006,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Feldman2011,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Fielt2013,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Fink2007,TRUE,FALSE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Fitzgerald2005,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Flynn2011,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Forgionne1999,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Forgionne2000,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Frisk2014,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Frisk2014a,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Furneaux2011,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Gable2008,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Galliers2007,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
